Unnamed: 0;panoid;Latitude;Longitude;date;angle;type
3207;H40VSf0SZt2IiUw-UJ5-Ag;13.0570937450217;5.23987153647473;0;270;collected_point
3208;aCr-FbyLiGyYL0nVFYw7Kw;13.0566385501799;5.23997837550871;0;0;collected_point
3209;aCr-FbyLiGyYL0nVFYw7Kw;13.0566385501799;5.23997837550871;0;90;collected_point
3210;aCr-FbyLiGyYL0nVFYw7Kw;13.0566385501799;5.23997837550871;0;180;collected_point
3211;aCr-FbyLiGyYL0nVFYw7Kw;13.0566385501799;5.23997837550871;0;270;collected_point
3212;48AFkA8_XES0G27Y5csNdw;13.0568106979264;5.23993702614971;0;0;collected_point
3213;48AFkA8_XES0G27Y5csNdw;13.0568106979264;5.23993702614971;0;90;collected_point
3214;48AFkA8_XES0G27Y5csNdw;13.0568106979264;5.23993702614971;0;180;collected_point
3215;48AFkA8_XES0G27Y5csNdw;13.0568106979264;5.23993702614971;0;270;collected_point
3216;Cfx4k1V-JjjN-LZPEgkPyQ;13.0567253728813;5.23995750164744;0;0;collected_point
3217;Cfx4k1V-JjjN-LZPEgkPyQ;13.0567253728813;5.23995750164744;0;90;collected_point
3218;Cfx4k1V-JjjN-LZPEgkPyQ;13.0567253728813;5.23995750164744;0;180;collected_point
3219;Cfx4k1V-JjjN-LZPEgkPyQ;13.0567253728813;5.23995750164744;0;270;collected_point
3220;vLwPUJl7mM4uWFHQbguEog;13.0635316909949;5.24724541240895;0;0;collected_point
3221;vLwPUJl7mM4uWFHQbguEog;13.0635316909949;5.24724541240895;0;90;collected_point
3222;vLwPUJl7mM4uWFHQbguEog;13.0635316909949;5.24724541240895;0;180;collected_point
3223;vLwPUJl7mM4uWFHQbguEog;13.0635316909949;5.24724541240895;0;270;collected_point
3224;nGRAXZ77LBpj9QzhL2_oWw;13.0636175131489;5.24721792234223;0;0;collected_point
3225;nGRAXZ77LBpj9QzhL2_oWw;13.0636175131489;5.24721792234223;0;90;collected_point
3226;nGRAXZ77LBpj9QzhL2_oWw;13.0636175131489;5.24721792234223;0;180;collected_point
3227;nGRAXZ77LBpj9QzhL2_oWw;13.0636175131489;5.24721792234223;0;270;collected_point
3228;MKqFbNpPiO75o1OQKDjuNg;13.0637033740363;5.24718851993768;0;0;collected_point
3229;MKqFbNpPiO75o1OQKDjuNg;13.0637033740363;5.24718851993768;0;90;collected_point
3230;MKqFbNpPiO75o1OQKDjuNg;13.0637033740363;5.24718851993768;0;180;collected_point
3231;MKqFbNpPiO75o1OQKDjuNg;13.0637033740363;5.24718851993768;0;270;collected_point
3232;E3sMOP6opJ_9j9yHqRkL3A;13.0637864391641;5.24715003388627;0;0;collected_point
3233;E3sMOP6opJ_9j9yHqRkL3A;13.0637864391641;5.24715003388627;0;90;collected_point
3234;E3sMOP6opJ_9j9yHqRkL3A;13.0637864391641;5.24715003388627;0;180;collected_point
3235;E3sMOP6opJ_9j9yHqRkL3A;13.0637864391641;5.24715003388627;0;270;collected_point
3236;W-8pPJlHAu1oCeDL4myJog;13.0639654591181;5.24737170752302;0;0;collected_point
3237;W-8pPJlHAu1oCeDL4myJog;13.0639654591181;5.24737170752302;0;90;collected_point
3238;W-8pPJlHAu1oCeDL4myJog;13.0639654591181;5.24737170752302;0;180;collected_point
3239;W-8pPJlHAu1oCeDL4myJog;13.0639654591181;5.24737170752302;0;270;collected_point
3240;czeHpW9Oau04HTmt9yc4kQ;13.0639830965628;5.24746589119034;0;0;collected_point
3241;czeHpW9Oau04HTmt9yc4kQ;13.0639830965628;5.24746589119034;0;90;collected_point
3242;czeHpW9Oau04HTmt9yc4kQ;13.0639830965628;5.24746589119034;0;180;collected_point
3243;czeHpW9Oau04HTmt9yc4kQ;13.0639830965628;5.24746589119034;0;270;collected_point
3244;bZksjUtiXB0sDx8t3Y8wyQ;13.0640037801613;5.24756111087636;0;0;collected_point
3245;bZksjUtiXB0sDx8t3Y8wyQ;13.0640037801613;5.24756111087636;0;90;collected_point
3246;bZksjUtiXB0sDx8t3Y8wyQ;13.0640037801613;5.24756111087636;0;180;collected_point
3247;bZksjUtiXB0sDx8t3Y8wyQ;13.0640037801613;5.24756111087636;0;270;collected_point
3248;JFwswiP6rUYeagNoXcTghA;13.064020282671;5.24762907950239;0;0;collected_point
3249;JFwswiP6rUYeagNoXcTghA;13.064020282671;5.24762907950239;0;90;collected_point
3250;JFwswiP6rUYeagNoXcTghA;13.064020282671;5.24762907950239;0;180;collected_point
3251;JFwswiP6rUYeagNoXcTghA;13.064020282671;5.24762907950239;0;270;collected_point
3252;DoJnrd7YmvyIvrsI-fdMkQ;13.0638861579284;5.24714604982446;0;0;collected_point
3253;DoJnrd7YmvyIvrsI-fdMkQ;13.0638861579284;5.24714604982446;0;90;collected_point
3254;DoJnrd7YmvyIvrsI-fdMkQ;13.0638861579284;5.24714604982446;0;180;collected_point
3255;DoJnrd7YmvyIvrsI-fdMkQ;13.0638861579284;5.24714604982446;0;270;collected_point
3256;DX-nydFDkzCFBlEIgsS7VA;13.0639409746438;5.24728676705596;0;0;collected_point
3257;DX-nydFDkzCFBlEIgsS7VA;13.0639409746438;5.24728676705596;0;90;collected_point
3258;DX-nydFDkzCFBlEIgsS7VA;13.0639409746438;5.24728676705596;0;180;collected_point
3259;DX-nydFDkzCFBlEIgsS7VA;13.0639409746438;5.24728676705596;0;270;collected_point
3260;RWXl0PkRMyfvLxVKiMFwhA;13.0639317772461;5.24719122910169;0;0;collected_point
3261;RWXl0PkRMyfvLxVKiMFwhA;13.0639317772461;5.24719122910169;0;90;collected_point
3262;RWXl0PkRMyfvLxVKiMFwhA;13.0639317772461;5.24719122910169;0;180;collected_point
3263;RWXl0PkRMyfvLxVKiMFwhA;13.0639317772461;5.24719122910169;0;270;collected_point
3264;B0JCmqXzyfAtsuW9IcSPZA;13.0587172857306;5.23885812917508;0;0;collected_point
3265;B0JCmqXzyfAtsuW9IcSPZA;13.0587172857306;5.23885812917508;0;90;collected_point
3266;B0JCmqXzyfAtsuW9IcSPZA;13.0587172857306;5.23885812917508;0;180;collected_point
3267;B0JCmqXzyfAtsuW9IcSPZA;13.0587172857306;5.23885812917508;0;270;collected_point
3268;l69uoyc4jN-9kpaiuiJCHQ;13.0586705217681;5.2392300284452;0;0;collected_point
3269;l69uoyc4jN-9kpaiuiJCHQ;13.0586705217681;5.2392300284452;0;90;collected_point
3270;l69uoyc4jN-9kpaiuiJCHQ;13.0586705217681;5.2392300284452;0;180;collected_point
3271;l69uoyc4jN-9kpaiuiJCHQ;13.0586705217681;5.2392300284452;0;270;collected_point
3272;AYZhWiUsUtPaUM1eNQ5xnA;13.0586559517797;5.23932236627839;0;0;collected_point
3273;AYZhWiUsUtPaUM1eNQ5xnA;13.0586559517797;5.23932236627839;0;90;collected_point
3274;AYZhWiUsUtPaUM1eNQ5xnA;13.0586559517797;5.23932236627839;0;180;collected_point
3275;AYZhWiUsUtPaUM1eNQ5xnA;13.0586559517797;5.23932236627839;0;270;collected_point
3276;942LX9Rt4TaOItzd95XCgw;13.0586362421628;5.2394131905222;0;0;collected_point
3277;942LX9Rt4TaOItzd95XCgw;13.0586362421628;5.2394131905222;0;90;collected_point
3278;942LX9Rt4TaOItzd95XCgw;13.0586362421628;5.2394131905222;0;180;collected_point
3279;942LX9Rt4TaOItzd95XCgw;13.0586362421628;5.2394131905222;0;270;collected_point
3280;65sL956JEeM9-ccVHGkHng;13.0583530888505;5.23885852752347;0;0;collected_point
3281;65sL956JEeM9-ccVHGkHng;13.0583530888505;5.23885852752347;0;90;collected_point
3282;65sL956JEeM9-ccVHGkHng;13.0583530888505;5.23885852752347;0;180;collected_point
3283;65sL956JEeM9-ccVHGkHng;13.0583530888505;5.23885852752347;0;270;collected_point
3284;ykzhHuFaQbVFL6dCYHpzlw;13.0584066634014;5.23877439640425;0;0;collected_point
3285;ykzhHuFaQbVFL6dCYHpzlw;13.0584066634014;5.23877439640425;0;90;collected_point
3286;ykzhHuFaQbVFL6dCYHpzlw;13.0584066634014;5.23877439640425;0;180;collected_point
3287;ykzhHuFaQbVFL6dCYHpzlw;13.0584066634014;5.23877439640425;0;270;collected_point
3288;J9JDCicSwDgCyEwR7ij1dA;13.0584596848472;5.23869161978949;0;0;collected_point
3289;J9JDCicSwDgCyEwR7ij1dA;13.0584596848472;5.23869161978949;0;90;collected_point
3290;J9JDCicSwDgCyEwR7ij1dA;13.0584596848472;5.23869161978949;0;180;collected_point
3291;J9JDCicSwDgCyEwR7ij1dA;13.0584596848472;5.23869161978949;0;270;collected_point
3292;mAsXsZxFJJoiJ_o-bamawQ;13.0586969548166;5.23894935102989;0;0;collected_point
3293;mAsXsZxFJJoiJ_o-bamawQ;13.0586969548166;5.23894935102989;0;90;collected_point
3294;mAsXsZxFJJoiJ_o-bamawQ;13.0586969548166;5.23894935102989;0;180;collected_point
3295;mAsXsZxFJJoiJ_o-bamawQ;13.0586969548166;5.23894935102989;0;270;collected_point
3296;o9pQgLeq-nHfIwhCE-AKkQ;13.0586759959214;5.2391368143905;0;0;collected_point
3297;o9pQgLeq-nHfIwhCE-AKkQ;13.0586759959214;5.2391368143905;0;90;collected_point
3298;o9pQgLeq-nHfIwhCE-AKkQ;13.0586759959214;5.2391368143905;0;180;collected_point
3299;o9pQgLeq-nHfIwhCE-AKkQ;13.0586759959214;5.2391368143905;0;270;collected_point
3300;z0iFEbpAKm7ZYsFeW_CGzg;13.0586853707699;5.2390413697297;0;0;collected_point
3301;z0iFEbpAKm7ZYsFeW_CGzg;13.0586853707699;5.2390413697297;0;90;collected_point
3302;z0iFEbpAKm7ZYsFeW_CGzg;13.0586853707699;5.2390413697297;0;180;collected_point
3303;z0iFEbpAKm7ZYsFeW_CGzg;13.0586853707699;5.2390413697297;0;270;collected_point
3304;rQ7TnetHbUdagXQnsID32Q;13.0408874875147;5.18284606539574;0;0;collected_point
3305;rQ7TnetHbUdagXQnsID32Q;13.0408874875147;5.18284606539574;0;90;collected_point
3306;rQ7TnetHbUdagXQnsID32Q;13.0408874875147;5.18284606539574;0;180;detected_crop
3307;rQ7TnetHbUdagXQnsID32Q;13.0408874875147;5.18284606539574;0;270;collected_point
3308;ICOnsI3IC8lqUz5sfv8r1A;13.0408858138777;5.18293878948702;0;0;collected_point
3309;ICOnsI3IC8lqUz5sfv8r1A;13.0408858138777;5.18293878948702;0;90;collected_point
3310;ICOnsI3IC8lqUz5sfv8r1A;13.0408858138777;5.18293878948702;0;180;collected_point
3311;ICOnsI3IC8lqUz5sfv8r1A;13.0408858138777;5.18293878948702;0;270;collected_point
3312;6wZ_wvOw9wlAV5ypSnXiiw;13.0406012721157;5.18282163083205;0;0;collected_point
3313;6wZ_wvOw9wlAV5ypSnXiiw;13.0406012721157;5.18282163083205;0;90;collected_point
3314;6wZ_wvOw9wlAV5ypSnXiiw;13.0406012721157;5.18282163083205;0;180;collected_point
3315;6wZ_wvOw9wlAV5ypSnXiiw;13.0406012721157;5.18282163083205;0;270;collected_point
3316;32QCq34RzXLW7NTn3szGcA;13.0408488531798;5.18237106572644;0;0;collected_point
3317;32QCq34RzXLW7NTn3szGcA;13.0408488531798;5.18237106572644;0;90;collected_point
3318;32QCq34RzXLW7NTn3szGcA;13.0408488531798;5.18237106572644;0;180;collected_point
3319;32QCq34RzXLW7NTn3szGcA;13.0408488531798;5.18237106572644;0;270;collected_point
3320;uvdheGBUy5EqYTfTo0rFVA;13.040887862638;5.18275254554264;0;0;collected_point
3321;uvdheGBUy5EqYTfTo0rFVA;13.040887862638;5.18275254554264;0;90;collected_point
3322;uvdheGBUy5EqYTfTo0rFVA;13.040887862638;5.18275254554264;0;180;collected_point
3323;uvdheGBUy5EqYTfTo0rFVA;13.040887862638;5.18275254554264;0;270;collected_point
3324;icnPzDBh1Tzog80nuhjccw;13.0408153819195;5.18230070753367;0;0;collected_point
3325;icnPzDBh1Tzog80nuhjccw;13.0408153819195;5.18230070753367;0;90;collected_point
3326;icnPzDBh1Tzog80nuhjccw;13.0408153819195;5.18230070753367;0;180;detected_crop
3327;icnPzDBh1Tzog80nuhjccw;13.0408153819195;5.18230070753367;0;270;collected_point
3328;kFfwdKD2jiqTutb_iJUZmw;13.0407698625772;5.18238196966229;0;0;collected_point
3329;kFfwdKD2jiqTutb_iJUZmw;13.0407698625772;5.18238196966229;0;90;collected_point
3330;kFfwdKD2jiqTutb_iJUZmw;13.0407698625772;5.18238196966229;0;180;collected_point
3331;kFfwdKD2jiqTutb_iJUZmw;13.0407698625772;5.18238196966229;0;270;collected_point
3332;blilDoXVYd2CFJujVx3tdw;13.0407409443575;5.18246999713341;0;0;collected_point
3333;blilDoXVYd2CFJujVx3tdw;13.0407409443575;5.18246999713341;0;90;collected_point
3334;blilDoXVYd2CFJujVx3tdw;13.0407409443575;5.18246999713341;0;180;collected_point
3335;blilDoXVYd2CFJujVx3tdw;13.0407409443575;5.18246999713341;0;270;collected_point
3336;xyyZU8heKVQeIeXKUgKlTw;13.0407131350669;5.18255953697032;0;0;collected_point
3337;xyyZU8heKVQeIeXKUgKlTw;13.0407131350669;5.18255953697032;0;90;collected_point
3338;xyyZU8heKVQeIeXKUgKlTw;13.0407131350669;5.18255953697032;0;180;collected_point
3339;xyyZU8heKVQeIeXKUgKlTw;13.0407131350669;5.18255953697032;0;270;collected_point
3340;mWUtGoXQJAgpeGfCa8QXEw;13.040658628615;5.18263888928138;0;0;collected_point
3341;mWUtGoXQJAgpeGfCa8QXEw;13.040658628615;5.18263888928138;0;90;collected_point
3342;mWUtGoXQJAgpeGfCa8QXEw;13.040658628615;5.18263888928138;0;180;collected_point
3343;mWUtGoXQJAgpeGfCa8QXEw;13.040658628615;5.18263888928138;0;270;collected_point
3344;BIRUXTtj9-BvjKUdel9CIg;13.0406564027139;5.18273734360658;0;0;collected_point
3345;BIRUXTtj9-BvjKUdel9CIg;13.0406564027139;5.18273734360658;0;90;collected_point
3346;BIRUXTtj9-BvjKUdel9CIg;13.0406564027139;5.18273734360658;0;180;collected_point
3347;BIRUXTtj9-BvjKUdel9CIg;13.0406564027139;5.18273734360658;0;270;collected_point
3348;hhICt9cyS8SfCdVbnp4z_Q;13.0408755982048;5.1824623564072;0;0;collected_point
3349;hhICt9cyS8SfCdVbnp4z_Q;13.0408755982048;5.1824623564072;0;90;collected_point
3350;hhICt9cyS8SfCdVbnp4z_Q;13.0408755982048;5.1824623564072;0;180;collected_point
3351;hhICt9cyS8SfCdVbnp4z_Q;13.0408755982048;5.1824623564072;0;270;collected_point
3352;WUJ-kpsgo3XYmFWUHkKHtw;13.0408885557958;5.18265186263866;0;0;collected_point
3353;WUJ-kpsgo3XYmFWUHkKHtw;13.0408885557958;5.18265186263866;0;90;collected_point
3354;WUJ-kpsgo3XYmFWUHkKHtw;13.0408885557958;5.18265186263866;0;180;collected_point
3355;WUJ-kpsgo3XYmFWUHkKHtw;13.0408885557958;5.18265186263866;0;270;collected_point
3356;rDjiSO-WJoz8xNtOSFWLSw;13.0408853617525;5.18255277173327;0;0;collected_point
3357;rDjiSO-WJoz8xNtOSFWLSw;13.0408853617525;5.18255277173327;0;90;collected_point
3358;rDjiSO-WJoz8xNtOSFWLSw;13.0408853617525;5.18255277173327;0;180;collected_point
3359;rDjiSO-WJoz8xNtOSFWLSw;13.0408853617525;5.18255277173327;0;270;collected_point
3360;DzU4kmPnGhT_SRsyLy9VWg;13.0588844568935;5.22947660000716;0;0;collected_point
3361;DzU4kmPnGhT_SRsyLy9VWg;13.0588844568935;5.22947660000716;0;90;collected_point
3362;DzU4kmPnGhT_SRsyLy9VWg;13.0588844568935;5.22947660000716;0;180;collected_point
3363;DzU4kmPnGhT_SRsyLy9VWg;13.0588844568935;5.22947660000716;0;270;collected_point
3364;DtO7bHn3uHOSjtlXqTsMuQ;13.0588287198635;5.22940283805085;0;0;collected_point
3365;DtO7bHn3uHOSjtlXqTsMuQ;13.0588287198635;5.22940283805085;0;90;collected_point
3366;DtO7bHn3uHOSjtlXqTsMuQ;13.0588287198635;5.22940283805085;0;180;collected_point
3367;DtO7bHn3uHOSjtlXqTsMuQ;13.0588287198635;5.22940283805085;0;270;collected_point
3368;TRZ4anh6a0-UZiyL9jr9xQ;13.0587778442456;5.22932700512386;0;0;collected_point
3369;TRZ4anh6a0-UZiyL9jr9xQ;13.0587778442456;5.22932700512386;0;90;collected_point
3370;TRZ4anh6a0-UZiyL9jr9xQ;13.0587778442456;5.22932700512386;0;180;collected_point
3371;TRZ4anh6a0-UZiyL9jr9xQ;13.0587778442456;5.22932700512386;0;270;collected_point
3372;Bq2REYcnIiG7VPbwRH3yaQ;13.0587512856029;5.22922727541944;0;0;collected_point
3373;Bq2REYcnIiG7VPbwRH3yaQ;13.0587512856029;5.22922727541944;0;90;collected_point
3374;Bq2REYcnIiG7VPbwRH3yaQ;13.0587512856029;5.22922727541944;0;180;collected_point
3375;Bq2REYcnIiG7VPbwRH3yaQ;13.0587512856029;5.22922727541944;0;270;collected_point
3376;Q_wm2S9baeICvCAUVCBuVA;13.0591109407053;5.22894800131164;0;0;collected_point
3377;Q_wm2S9baeICvCAUVCBuVA;13.0591109407053;5.22894800131164;0;90;collected_point
3378;Q_wm2S9baeICvCAUVCBuVA;13.0591109407053;5.22894800131164;0;180;collected_point
3379;Q_wm2S9baeICvCAUVCBuVA;13.0591109407053;5.22894800131164;0;270;collected_point
3380;J0a4utABmx2D2W3FjV3xjg;13.0590263825585;5.22897380981422;0;0;collected_point
3381;J0a4utABmx2D2W3FjV3xjg;13.0590263825585;5.22897380981422;0;90;collected_point
3382;J0a4utABmx2D2W3FjV3xjg;13.0590263825585;5.22897380981422;0;180;collected_point
3383;J0a4utABmx2D2W3FjV3xjg;13.0590263825585;5.22897380981422;0;270;collected_point
3384;Fi2BxHBaGE7asQpQWiEQ5A;13.0589385965658;5.22899890142514;0;0;collected_point
3385;Fi2BxHBaGE7asQpQWiEQ5A;13.0589385965658;5.22899890142514;0;90;collected_point
3386;Fi2BxHBaGE7asQpQWiEQ5A;13.0589385965658;5.22899890142514;0;180;collected_point
3387;Fi2BxHBaGE7asQpQWiEQ5A;13.0589385965658;5.22899890142514;0;270;collected_point
3388;H-7mJYwpghc_k9OUz0IFlg;13.0585703436699;5.22908293848805;0;0;collected_point
3389;H-7mJYwpghc_k9OUz0IFlg;13.0585703436699;5.22908293848805;0;90;collected_point
3390;H-7mJYwpghc_k9OUz0IFlg;13.0585703436699;5.22908293848805;0;180;collected_point
3391;H-7mJYwpghc_k9OUz0IFlg;13.0585703436699;5.22908293848805;0;270;collected_point
3392;cLfZk64zLrQhWy2hPHlhkA;13.0584814194756;5.22904709328021;0;0;collected_point
3393;cLfZk64zLrQhWy2hPHlhkA;13.0584814194756;5.22904709328021;0;90;collected_point
3394;cLfZk64zLrQhWy2hPHlhkA;13.0584814194756;5.22904709328021;0;180;collected_point
3395;cLfZk64zLrQhWy2hPHlhkA;13.0584814194756;5.22904709328021;0;270;collected_point
3396;ggRLd4UcqdWFcHbHVdHk3w;13.0584057197879;5.22899858280143;0;0;collected_point
3397;ggRLd4UcqdWFcHbHVdHk3w;13.0584057197879;5.22899858280143;0;90;collected_point
3398;ggRLd4UcqdWFcHbHVdHk3w;13.0584057197879;5.22899858280143;0;180;collected_point
3399;ggRLd4UcqdWFcHbHVdHk3w;13.0584057197879;5.22899858280143;0;270;collected_point
3400;DuCZCMAR8YVA4W0FgsZ5Mw;13.058375185181;5.22906143136065;0;0;collected_point
3401;DuCZCMAR8YVA4W0FgsZ5Mw;13.058375185181;5.22906143136065;0;90;collected_point
3402;DuCZCMAR8YVA4W0FgsZ5Mw;13.058375185181;5.22906143136065;0;180;collected_point
3403;DuCZCMAR8YVA4W0FgsZ5Mw;13.058375185181;5.22906143136065;0;270;collected_point
3404;AQBpsf76b9-dAsNG_yKwew;13.0584456261153;5.22912738657704;0;0;collected_point
3405;AQBpsf76b9-dAsNG_yKwew;13.0584456261153;5.22912738657704;0;90;collected_point
3406;AQBpsf76b9-dAsNG_yKwew;13.0584456261153;5.22912738657704;0;180;collected_point
3407;AQBpsf76b9-dAsNG_yKwew;13.0584456261153;5.22912738657704;0;270;collected_point
3408;wVcF79C2t2tyRsniOM43gw;13.0585145811692;5.22918880146662;0;0;collected_point
3409;wVcF79C2t2tyRsniOM43gw;13.0585145811692;5.22918880146662;0;90;collected_point
3410;wVcF79C2t2tyRsniOM43gw;13.0585145811692;5.22918880146662;0;180;collected_point
3411;wVcF79C2t2tyRsniOM43gw;13.0585145811692;5.22918880146662;0;270;collected_point
3412;3bXhLOFRfiwIc02gCFirNA;13.0587812654976;5.22945732311521;0;0;collected_point
3413;3bXhLOFRfiwIc02gCFirNA;13.0587812654976;5.22945732311521;0;90;collected_point
3414;3bXhLOFRfiwIc02gCFirNA;13.0587812654976;5.22945732311521;0;180;collected_point
3415;3bXhLOFRfiwIc02gCFirNA;13.0587812654976;5.22945732311521;0;270;collected_point
3416;eu-hSFouYuzmzf7QF71ccw;13.0587120176525;5.22939304030357;0;0;collected_point
3417;eu-hSFouYuzmzf7QF71ccw;13.0587120176525;5.22939304030357;0;90;collected_point
3418;eu-hSFouYuzmzf7QF71ccw;13.0587120176525;5.22939304030357;0;180;collected_point
3419;eu-hSFouYuzmzf7QF71ccw;13.0587120176525;5.22939304030357;0;270;collected_point
3420;LxFet2ZJScijF7BXlRKWxg;13.0586432827654;5.22932939481539;0;0;collected_point
3421;LxFet2ZJScijF7BXlRKWxg;13.0586432827654;5.22932939481539;0;90;collected_point
3422;LxFet2ZJScijF7BXlRKWxg;13.0586432827654;5.22932939481539;0;180;collected_point
3423;LxFet2ZJScijF7BXlRKWxg;13.0586432827654;5.22932939481539;0;270;collected_point
3424;CMyOwDkCpIwym9SNaeQVaQ;13.0586062633576;5.22923563932566;0;0;collected_point
3425;CMyOwDkCpIwym9SNaeQVaQ;13.0586062633576;5.22923563932566;0;90;collected_point
3426;CMyOwDkCpIwym9SNaeQVaQ;13.0586062633576;5.22923563932566;0;180;collected_point
3427;CMyOwDkCpIwym9SNaeQVaQ;13.0586062633576;5.22923563932566;0;270;collected_point
3428;DDS3R1ceAA6q3oNBuePwHg;13.0586785605475;5.2292007498964;0;0;collected_point
3429;DDS3R1ceAA6q3oNBuePwHg;13.0586785605475;5.2292007498964;0;90;collected_point
3430;DDS3R1ceAA6q3oNBuePwHg;13.0586785605475;5.2292007498964;0;180;collected_point
3431;DDS3R1ceAA6q3oNBuePwHg;13.0586785605475;5.2292007498964;0;270;collected_point
3432;Ich8p22rrYdgDcUhE2QJZw;13.0587695511573;5.2291818713785;0;0;collected_point
3433;Ich8p22rrYdgDcUhE2QJZw;13.0587695511573;5.2291818713785;0;90;collected_point
3434;Ich8p22rrYdgDcUhE2QJZw;13.0587695511573;5.2291818713785;0;180;collected_point
3435;Ich8p22rrYdgDcUhE2QJZw;13.0587695511573;5.2291818713785;0;270;collected_point
3436;cn-RKs0F_29T6bN4zxM8rg;13.0588441787285;5.22911830578185;0;0;collected_point
3437;cn-RKs0F_29T6bN4zxM8rg;13.0588441787285;5.22911830578185;0;90;collected_point
3438;cn-RKs0F_29T6bN4zxM8rg;13.0588441787285;5.22911830578185;0;180;collected_point
3439;cn-RKs0F_29T6bN4zxM8rg;13.0588441787285;5.22911830578185;0;270;collected_point
3440;NHih4xrzNNwMm9EtaO_LtQ;13.058932204096;5.22909002787627;0;0;collected_point
3441;NHih4xrzNNwMm9EtaO_LtQ;13.058932204096;5.22909002787627;0;90;collected_point
3442;NHih4xrzNNwMm9EtaO_LtQ;13.058932204096;5.22909002787627;0;180;collected_point
3443;NHih4xrzNNwMm9EtaO_LtQ;13.058932204096;5.22909002787627;0;270;collected_point
3444;djUqNewaScJtVEUZbjPIjA;13.0590175989927;5.22906182964071;0;0;collected_point
3445;djUqNewaScJtVEUZbjPIjA;13.0590175989927;5.22906182964071;0;90;collected_point
3446;djUqNewaScJtVEUZbjPIjA;13.0590175989927;5.22906182964071;0;180;collected_point
3447;djUqNewaScJtVEUZbjPIjA;13.0590175989927;5.22906182964071;0;270;collected_point
3448;wFhWN64aL1HlhA_OG6oGNQ;13.0591072525773;5.22903538385052;0;0;collected_point
3449;wFhWN64aL1HlhA_OG6oGNQ;13.0591072525773;5.22903538385052;0;90;collected_point
3450;wFhWN64aL1HlhA_OG6oGNQ;13.0591072525773;5.22903538385052;0;180;collected_point
3451;wFhWN64aL1HlhA_OG6oGNQ;13.0591072525773;5.22903538385052;0;270;collected_point
3452;7zshMpx8xUAcdCoQCLfXzA;13.0591941886807;5.22900463665204;0;0;collected_point
3453;7zshMpx8xUAcdCoQCLfXzA;13.0591941886807;5.22900463665204;0;90;collected_point
3454;7zshMpx8xUAcdCoQCLfXzA;13.0591941886807;5.22900463665204;0;180;collected_point
3455;7zshMpx8xUAcdCoQCLfXzA;13.0591941886807;5.22900463665204;0;270;collected_point
3456;_F-FgrCEiEryCQnOnqT7VQ;13.0588507775639;5.2290212847445;0;0;collected_point
3457;_F-FgrCEiEryCQnOnqT7VQ;13.0588507775639;5.2290212847445;0;90;collected_point
3458;_F-FgrCEiEryCQnOnqT7VQ;13.0588507775639;5.2290212847445;0;180;collected_point
3459;_F-FgrCEiEryCQnOnqT7VQ;13.0588507775639;5.2290212847445;0;270;collected_point
3460;6t62xvoFBue_aeXx6OHXRA;13.0586828629725;5.22909592242445;0;0;collected_point
3461;6t62xvoFBue_aeXx6OHXRA;13.0586828629725;5.22909592242445;0;90;collected_point
3462;6t62xvoFBue_aeXx6OHXRA;13.0586828629725;5.22909592242445;0;180;collected_point
3463;6t62xvoFBue_aeXx6OHXRA;13.0586828629725;5.22909592242445;0;270;collected_point
3464;wNopkLU8idHAAN0cyMdRRA;13.058766330064;5.22905466059999;0;0;collected_point
3465;wNopkLU8idHAAN0cyMdRRA;13.058766330064;5.22905466059999;0;90;collected_point
3466;wNopkLU8idHAAN0cyMdRRA;13.058766330064;5.22905466059999;0;180;collected_point
3467;wNopkLU8idHAAN0cyMdRRA;13.058766330064;5.22905466059999;0;270;collected_point
3468;bPZGcnmYnKQG_TAPUrxLgg;13.0585143712617;5.23860884329466;0;0;collected_point
3469;bPZGcnmYnKQG_TAPUrxLgg;13.0585143712617;5.23860884329466;0;90;collected_point
3470;bPZGcnmYnKQG_TAPUrxLgg;13.0585143712617;5.23860884329466;0;180;collected_point
3471;bPZGcnmYnKQG_TAPUrxLgg;13.0585143712617;5.23860884329466;0;270;collected_point
3472;uVN-K5ZGrmYN5MBhNLKoyQ;13.0585639020149;5.23853403384189;0;0;collected_point
3473;uVN-K5ZGrmYN5MBhNLKoyQ;13.0585639020149;5.23853403384189;0;90;collected_point
3474;uVN-K5ZGrmYN5MBhNLKoyQ;13.0585639020149;5.23853403384189;0;180;collected_point
3475;uVN-K5ZGrmYN5MBhNLKoyQ;13.0585639020149;5.23853403384189;0;270;collected_point
3476;NeyXaZODXIXknT4tgkHQLw;13.0520545382864;5.23629457577909;0;0;collected_point
3477;NeyXaZODXIXknT4tgkHQLw;13.0520545382864;5.23629457577909;0;90;collected_point
3478;NeyXaZODXIXknT4tgkHQLw;13.0520545382864;5.23629457577909;0;180;collected_point
3479;NeyXaZODXIXknT4tgkHQLw;13.0520545382864;5.23629457577909;0;270;collected_point
3480;fr_iAnQYFWu5RXsFr0_rOQ;13.0520733699266;5.23639057351424;0;0;collected_point
3481;fr_iAnQYFWu5RXsFr0_rOQ;13.0520733699266;5.23639057351424;0;90;collected_point
3482;fr_iAnQYFWu5RXsFr0_rOQ;13.0520733699266;5.23639057351424;0;180;collected_point
3483;fr_iAnQYFWu5RXsFr0_rOQ;13.0520733699266;5.23639057351424;0;270;collected_point
