panoid,Latitude,Longitude,date,angle,type
RM3Wd6BRLb3p67v-8_CoNQ,0.373534260441016,34.1581006666742,2021-11,270,crop
cYsybwWRhP3dFBJVvmHPFA,0.285431203640181,34.1578195405503,2021-11,0,non_crop
cYsybwWRhP3dFBJVvmHPFA,0.285431203640181,34.1578195405503,2021-11,90,non_crop
cYsybwWRhP3dFBJVvmHPFA,0.285431203640181,34.1578195405503,2021-11,180,undecided
cYsybwWRhP3dFBJVvmHPFA,0.285431203640181,34.1578195405503,2021-11,270,non_crop
yX2SFF9R_FvJJXfGcPQ89g,0.285395256873093,34.157962650154,2021-11,0,non_crop
yX2SFF9R_FvJJXfGcPQ89g,0.285395256873093,34.157962650154,2021-11,90,undecided
yX2SFF9R_FvJJXfGcPQ89g,0.285395256873093,34.157962650154,2021-11,180,crop
yX2SFF9R_FvJJXfGcPQ89g,0.285395256873093,34.157962650154,2021-11,270,undecided
5oPmUOHbkWUdw7PDA110jg,0.109692482377439,34.1579475413216,2021-11,0,non_crop
5oPmUOHbkWUdw7PDA110jg,0.109692482377439,34.1579475413216,2021-11,90,undecided
5oPmUOHbkWUdw7PDA110jg,0.109692482377439,34.1579475413216,2021-11,180,non_crop
5oPmUOHbkWUdw7PDA110jg,0.109692482377439,34.1579475413216,2021-11,270,non_crop
l8xa5tv2-cawPF2S-B7mkg,-1.0090422777018,34.1580566134536,2021-11,0,undecided
l8xa5tv2-cawPF2S-B7mkg,-1.0090422777018,34.1580566134536,2021-11,90,undecided
l8xa5tv2-cawPF2S-B7mkg,-1.0090422777018,34.1580566134536,2021-11,180,undecided
l8xa5tv2-cawPF2S-B7mkg,-1.0090422777018,34.1580566134536,2021-11,270,undecided
ZtwmuFmjzi2Ro4PiAz-Xhg,-1.0091211736616,34.1578653763911,2021-11,0,undecided
ZtwmuFmjzi2Ro4PiAz-Xhg,-1.0091211736616,34.1578653763911,2021-11,90,non_crop
ZtwmuFmjzi2Ro4PiAz-Xhg,-1.0091211736616,34.1578653763911,2021-11,180,non_crop
ZtwmuFmjzi2Ro4PiAz-Xhg,-1.0091211736616,34.1578653763911,2021-11,270,non_crop
Uaj_lzFyRh4s9kmpJhfzoQ,0.373456498684098,34.1582425026196,2018-06,0,crop
Uaj_lzFyRh4s9kmpJhfzoQ,0.373456498684098,34.1582425026196,2018-06,90,crop
Uaj_lzFyRh4s9kmpJhfzoQ,0.373456498684098,34.1582425026196,2018-06,180,crop
Uaj_lzFyRh4s9kmpJhfzoQ,0.373456498684098,34.1582425026196,2018-06,270,crop
Yav0zay5PeAMalRfGwcF7w,0.373441193083825,34.1582150861137,2021-11,0,crop
Yav0zay5PeAMalRfGwcF7w,0.373441193083825,34.1582150861137,2021-11,90,undecided
Yav0zay5PeAMalRfGwcF7w,0.373441193083825,34.1582150861137,2021-11,180,non_crop
Yav0zay5PeAMalRfGwcF7w,0.373441193083825,34.1582150861137,2021-11,270,undecided
XLb08EpnT3rl73RBGFFYPw,0.373252174356308,34.1584364550624,2021-11,0,crop
XLb08EpnT3rl73RBGFFYPw,0.373252174356308,34.1584364550624,2021-11,90,undecided
XLb08EpnT3rl73RBGFFYPw,0.373252174356308,34.1584364550624,2021-11,180,non_crop
XLb08EpnT3rl73RBGFFYPw,0.373252174356308,34.1584364550624,2021-11,270,non_crop
iD-UbDH9HG8w0JemQJMR9w,0.373061103022105,34.1586510330337,2021-11,0,undecided
iD-UbDH9HG8w0JemQJMR9w,0.373061103022105,34.1586510330337,2021-11,90,undecided
iD-UbDH9HG8w0JemQJMR9w,0.373061103022105,34.1586510330337,2021-11,180,undecided
iD-UbDH9HG8w0JemQJMR9w,0.373061103022105,34.1586510330337,2021-11,270,non_crop
kCJ2ElSk8ejJmJYnF2xDkA,0.28529795522278,34.1584377282718,2021-11,0,crop
kCJ2ElSk8ejJmJYnF2xDkA,0.28529795522278,34.1584377282718,2021-11,90,crop
kCJ2ElSk8ejJmJYnF2xDkA,0.28529795522278,34.1584377282718,2021-11,180,undecided
kCJ2ElSk8ejJmJYnF2xDkA,0.28529795522278,34.1584377282718,2021-11,270,undecided
hVaYlMZgxdtCA5q9kmcSWg,0.109617604846187,34.1584224497577,2021-11,0,undecided
hVaYlMZgxdtCA5q9kmcSWg,0.109617604846187,34.1584224497577,2021-11,90,undecided
hVaYlMZgxdtCA5q9kmcSWg,0.109617604846187,34.1584224497577,2021-11,180,crop
hVaYlMZgxdtCA5q9kmcSWg,0.109617604846187,34.1584224497577,2021-11,270,non_crop
MmBbB2VDBMbF_pKZgdMSTA,-1.00891183382184,34.1585281260936,2021-11,0,undecided
MmBbB2VDBMbF_pKZgdMSTA,-1.00891183382184,34.1585281260936,2021-11,90,non_crop
MmBbB2VDBMbF_pKZgdMSTA,-1.00891183382184,34.1585281260936,2021-11,180,undecided
MmBbB2VDBMbF_pKZgdMSTA,-1.00891183382184,34.1585281260936,2021-11,270,non_crop
70c2hTOZoGK5LYEUfsoZSw,-1.00893205269581,34.1584159988288,2021-11,0,non_crop
70c2hTOZoGK5LYEUfsoZSw,-1.00893205269581,34.1584159988288,2021-11,90,non_crop
70c2hTOZoGK5LYEUfsoZSw,-1.00893205269581,34.1584159988288,2021-11,180,undecided
70c2hTOZoGK5LYEUfsoZSw,-1.00893205269581,34.1584159988288,2021-11,270,non_crop
iN4tx-pY0fDnOrEuXYDpqw,0.373012559706566,34.1587050169683,2021-11,0,undecided
iN4tx-pY0fDnOrEuXYDpqw,0.373012559706566,34.1587050169683,2021-11,90,non_crop
iN4tx-pY0fDnOrEuXYDpqw,0.373012559706566,34.1587050169683,2021-11,180,non_crop
iN4tx-pY0fDnOrEuXYDpqw,0.373012559706566,34.1587050169683,2021-11,270,non_crop
bJzvLFHjqvR32jPUvbg9qA,0.372764049688585,34.1589790104019,2021-11,0,non_crop
bJzvLFHjqvR32jPUvbg9qA,0.372764049688585,34.1589790104019,2021-11,90,non_crop
bJzvLFHjqvR32jPUvbg9qA,0.372764049688585,34.1589790104019,2021-11,180,undecided
bJzvLFHjqvR32jPUvbg9qA,0.372764049688585,34.1589790104019,2021-11,270,non_crop
HFYdYCFfNZlupieGzKNTbA,0.372555805023525,34.1591992740361,2021-11,0,undecided
HFYdYCFfNZlupieGzKNTbA,0.372555805023525,34.1591992740361,2021-11,90,undecided
HFYdYCFfNZlupieGzKNTbA,0.372555805023525,34.1591992740361,2021-11,180,undecided
HFYdYCFfNZlupieGzKNTbA,0.372555805023525,34.1591992740361,2021-11,270,undecided
n9z1hCmPnx07r47E3SBjVg,0.285264024681757,34.1589161142133,2021-11,0,crop
n9z1hCmPnx07r47E3SBjVg,0.285264024681757,34.1589161142133,2021-11,90,crop
n9z1hCmPnx07r47E3SBjVg,0.285264024681757,34.1589161142133,2021-11,180,undecided
n9z1hCmPnx07r47E3SBjVg,0.285264024681757,34.1589161142133,2021-11,270,undecided
vhV5wD5qPMeXwAqJDxf1iw,0.285241726228871,34.1593097876106,2021-11,0,crop
vhV5wD5qPMeXwAqJDxf1iw,0.285241726228871,34.1593097876106,2021-11,90,non_crop
vhV5wD5qPMeXwAqJDxf1iw,0.285241726228871,34.1593097876106,2021-11,180,crop
vhV5wD5qPMeXwAqJDxf1iw,0.285241726228871,34.1593097876106,2021-11,270,crop
Pjv1d7ldllPsjp9MIc-J_Q,0.109551315263956,34.158835817531,2021-11,0,crop
Pjv1d7ldllPsjp9MIc-J_Q,0.109551315263956,34.158835817531,2021-11,90,undecided
Pjv1d7ldllPsjp9MIc-J_Q,0.109551315263956,34.158835817531,2021-11,180,crop
Pjv1d7ldllPsjp9MIc-J_Q,0.109551315263956,34.158835817531,2021-11,270,crop
1JwiXjMnIuuEqCZwoTyrSw,0.109529631494019,34.1589743419953,2021-11,0,undecided
1JwiXjMnIuuEqCZwoTyrSw,0.109529631494019,34.1589743419953,2021-11,90,undecided
1JwiXjMnIuuEqCZwoTyrSw,0.109529631494019,34.1589743419953,2021-11,180,crop
1JwiXjMnIuuEqCZwoTyrSw,0.109529631494019,34.1589743419953,2021-11,270,undecided
PjKCAdMAWaH5OfmX10SvMA,-1.0088814830295,34.15892434759,2021-11,0,undecided
PjKCAdMAWaH5OfmX10SvMA,-1.0088814830295,34.15892434759,2021-11,90,undecided
PjKCAdMAWaH5OfmX10SvMA,-1.0088814830295,34.15892434759,2021-11,180,undecided
PjKCAdMAWaH5OfmX10SvMA,-1.0088814830295,34.15892434759,2021-11,270,non_crop
prhheHjJDAonl3W6zpePug,0.372332363485349,34.1594761518759,2018-06,0,undecided
prhheHjJDAonl3W6zpePug,0.372332363485349,34.1594761518759,2018-06,90,undecided
prhheHjJDAonl3W6zpePug,0.372332363485349,34.1594761518759,2018-06,180,crop
prhheHjJDAonl3W6zpePug,0.372332363485349,34.1594761518759,2018-06,270,undecided
XxUCVa1qMHHNa8qZ0FM26Q,0.372279080711247,34.1594708044579,2021-11,0,undecided
XxUCVa1qMHHNa8qZ0FM26Q,0.372279080711247,34.1594708044579,2021-11,90,undecided
XxUCVa1qMHHNa8qZ0FM26Q,0.372279080711247,34.1594708044579,2021-11,180,non_crop
XxUCVa1qMHHNa8qZ0FM26Q,0.372279080711247,34.1594708044579,2021-11,270,undecided
l665RTbj7KtxPKO4wF2_xQ,0.372046318368523,34.1596875868333,2021-11,0,crop
l665RTbj7KtxPKO4wF2_xQ,0.372046318368523,34.1596875868333,2021-11,90,undecided
l665RTbj7KtxPKO4wF2_xQ,0.372046318368523,34.1596875868333,2021-11,180,undecided
l665RTbj7KtxPKO4wF2_xQ,0.372046318368523,34.1596875868333,2021-11,270,undecided
xOb-JoudX7TVMCbf4jMyRQ,0.285238407620224,34.1594481415874,2021-11,0,undecided
xOb-JoudX7TVMCbf4jMyRQ,0.285238407620224,34.1594481415874,2021-11,90,undecided
xOb-JoudX7TVMCbf4jMyRQ,0.285238407620224,34.1594481415874,2021-11,180,undecided
xOb-JoudX7TVMCbf4jMyRQ,0.285238407620224,34.1594481415874,2021-11,270,crop
byRCEPK54j0P-PZNmdlJdw,0.109446735380833,34.1593475591162,2021-11,0,non_crop
byRCEPK54j0P-PZNmdlJdw,0.109446735380833,34.1593475591162,2021-11,90,non_crop
byRCEPK54j0P-PZNmdlJdw,0.109446735380833,34.1593475591162,2021-11,180,non_crop
byRCEPK54j0P-PZNmdlJdw,0.109446735380833,34.1593475591162,2021-11,270,non_crop
pSXRKjIh6ng6T75Ix0Q2ZQ,0.109454026096853,34.1594655419192,2021-11,0,non_crop
pSXRKjIh6ng6T75Ix0Q2ZQ,0.109454026096853,34.1594655419192,2021-11,90,non_crop
pSXRKjIh6ng6T75Ix0Q2ZQ,0.109454026096853,34.1594655419192,2021-11,180,undecided
pSXRKjIh6ng6T75Ix0Q2ZQ,0.109454026096853,34.1594655419192,2021-11,270,undecided
bwQ2M-TcAHIV5xN7fQCSjg,-1.00892579312988,34.1593668268219,2021-11,0,non_crop
bwQ2M-TcAHIV5xN7fQCSjg,-1.00892579312988,34.1593668268219,2021-11,90,non_crop
bwQ2M-TcAHIV5xN7fQCSjg,-1.00892579312988,34.1593668268219,2021-11,180,non_crop
bwQ2M-TcAHIV5xN7fQCSjg,-1.00892579312988,34.1593668268219,2021-11,270,non_crop
gKa3H_B3MQ8459yYh74mlw,-1.00897326445431,34.1595497425014,2021-11,0,undecided
gKa3H_B3MQ8459yYh74mlw,-1.00897326445431,34.1595497425014,2021-11,90,non_crop
gKa3H_B3MQ8459yYh74mlw,-1.00897326445431,34.1595497425014,2021-11,180,non_crop
gKa3H_B3MQ8459yYh74mlw,-1.00897326445431,34.1595497425014,2021-11,270,non_crop
UPjSIJx5pQNRzKjUp37cGg,0.372105939430104,34.15963309421,2021-11,0,crop
UPjSIJx5pQNRzKjUp37cGg,0.372105939430104,34.15963309421,2021-11,90,non_crop
UPjSIJx5pQNRzKjUp37cGg,0.372105939430104,34.15963309421,2021-11,180,non_crop
UPjSIJx5pQNRzKjUp37cGg,0.372105939430104,34.15963309421,2021-11,270,undecided
LNVg1sBW2A7QF6O7ILAP6w,0.371803481063781,34.1599071697026,2021-11,0,undecided
LNVg1sBW2A7QF6O7ILAP6w,0.371803481063781,34.1599071697026,2021-11,90,undecided
LNVg1sBW2A7QF6O7ILAP6w,0.371803481063781,34.1599071697026,2021-11,180,crop
LNVg1sBW2A7QF6O7ILAP6w,0.371803481063781,34.1599071697026,2021-11,270,undecided
i6yddJ6TQtp_IMZbX57g9A,0.371252832161445,34.1604154251775,2021-11,0,undecided
i6yddJ6TQtp_IMZbX57g9A,0.371252832161445,34.1604154251775,2021-11,90,non_crop
i6yddJ6TQtp_IMZbX57g9A,0.371252832161445,34.1604154251775,2021-11,180,undecided
i6yddJ6TQtp_IMZbX57g9A,0.371252832161445,34.1604154251775,2021-11,270,undecided
cpHAb7Eab6Tr0GxQl-ViuA,0.285232990791995,34.1599086975289,2021-11,0,undecided
cpHAb7Eab6Tr0GxQl-ViuA,0.285232990791995,34.1599086975289,2021-11,90,non_crop
cpHAb7Eab6Tr0GxQl-ViuA,0.285232990791995,34.1599086975289,2021-11,180,non_crop
cpHAb7Eab6Tr0GxQl-ViuA,0.285232990791995,34.1599086975289,2021-11,270,non_crop
56Dghfx6S-SJ0ChDUWTzWA,0.109398626694047,34.1598192347638,2021-11,0,non_crop
56Dghfx6S-SJ0ChDUWTzWA,0.109398626694047,34.1598192347638,2021-11,90,non_crop
56Dghfx6S-SJ0ChDUWTzWA,0.109398626694047,34.1598192347638,2021-11,180,non_crop
56Dghfx6S-SJ0ChDUWTzWA,0.109398626694047,34.1598192347638,2021-11,270,non_crop
1tWa1iwAvT2REZ9Gxe73Pg,0.10935600076803,34.1599351798484,2021-11,0,non_crop
1tWa1iwAvT2REZ9Gxe73Pg,0.10935600076803,34.1599351798484,2021-11,90,non_crop
1tWa1iwAvT2REZ9Gxe73Pg,0.10935600076803,34.1599351798484,2021-11,180,non_crop
1tWa1iwAvT2REZ9Gxe73Pg,0.10935600076803,34.1599351798484,2021-11,270,non_crop
vOnJZwC6f7UYx3UWQJIEWA,-1.00908858997788,34.1599268616848,2021-11,0,undecided
vOnJZwC6f7UYx3UWQJIEWA,-1.00908858997788,34.1599268616848,2021-11,90,undecided
vOnJZwC6f7UYx3UWQJIEWA,-1.00908858997788,34.1599268616848,2021-11,180,non_crop
vOnJZwC6f7UYx3UWQJIEWA,-1.00908858997788,34.1599268616848,2021-11,270,non_crop
ZY6NKnWohWC6CBBjC9srsw,0.371010492007093,34.1606461253644,2018-06,0,non_crop
ZY6NKnWohWC6CBBjC9srsw,0.371010492007093,34.1606461253644,2018-06,90,non_crop
ZY6NKnWohWC6CBBjC9srsw,0.371010492007093,34.1606461253644,2018-06,180,crop
ZY6NKnWohWC6CBBjC9srsw,0.371010492007093,34.1606461253644,2018-06,270,undecided
zweN1NfahRoCb1Ns26AWNQ,0.371009534736065,34.1606335633385,2021-11,0,non_crop
zweN1NfahRoCb1Ns26AWNQ,0.371009534736065,34.1606335633385,2021-11,90,non_crop
zweN1NfahRoCb1Ns26AWNQ,0.371009534736065,34.1606335633385,2021-11,180,crop
zweN1NfahRoCb1Ns26AWNQ,0.371009534736065,34.1606335633385,2021-11,270,undecided
dog3pfi6QFT4TOsH817JYQ,0.370769389102435,34.1608399028798,2021-11,0,non_crop
dog3pfi6QFT4TOsH817JYQ,0.370769389102435,34.1608399028798,2021-11,90,undecided
dog3pfi6QFT4TOsH817JYQ,0.370769389102435,34.1608399028798,2021-11,180,crop
dog3pfi6QFT4TOsH817JYQ,0.370769389102435,34.1608399028798,2021-11,270,undecided
xT7nylNgi2Qc8iUOdfW0wg,0.285231771468683,34.160427902355,2021-11,0,non_crop
xT7nylNgi2Qc8iUOdfW0wg,0.285231771468683,34.160427902355,2021-11,90,crop
xT7nylNgi2Qc8iUOdfW0wg,0.285231771468683,34.160427902355,2021-11,180,undecided
xT7nylNgi2Qc8iUOdfW0wg,0.285231771468683,34.160427902355,2021-11,270,non_crop
4DciO_iwtGnq2mFyCYW8Tg,-1.00927061114799,34.1604020143317,2021-11,0,non_crop
4DciO_iwtGnq2mFyCYW8Tg,-1.00927061114799,34.1604020143317,2021-11,90,non_crop
4DciO_iwtGnq2mFyCYW8Tg,-1.00927061114799,34.1604020143317,2021-11,180,non_crop
4DciO_iwtGnq2mFyCYW8Tg,-1.00927061114799,34.1604020143317,2021-11,270,non_crop
yhqj_DgcoA_peAX7yi98iA,-1.00935378886061,34.1606244813322,2021-11,0,undecided
yhqj_DgcoA_peAX7yi98iA,-1.00935378886061,34.1606244813322,2021-11,90,undecided
yhqj_DgcoA_peAX7yi98iA,-1.00935378886061,34.1606244813322,2021-11,180,undecided
yhqj_DgcoA_peAX7yi98iA,-1.00935378886061,34.1606244813322,2021-11,270,undecided
p-yocoD5IZymLaSq_qRo7w,0.371070278205133,34.1605804293448,2021-11,0,non_crop
p-yocoD5IZymLaSq_qRo7w,0.371070278205133,34.1605804293448,2021-11,90,non_crop
p-yocoD5IZymLaSq_qRo7w,0.371070278205133,34.1605804293448,2021-11,180,undecided
p-yocoD5IZymLaSq_qRo7w,0.371070278205133,34.1605804293448,2021-11,270,undecided
w-EpmlBzU2uhdijYKv3ysA,0.370677911256365,34.1609347119635,2018-06,0,non_crop
w-EpmlBzU2uhdijYKv3ysA,0.370677911256365,34.1609347119635,2018-06,90,undecided
w-EpmlBzU2uhdijYKv3ysA,0.370677911256365,34.1609347119635,2018-06,180,crop
w-EpmlBzU2uhdijYKv3ysA,0.370677911256365,34.1609347119635,2018-06,270,crop
Zr78G_bBmX4yoVttwca_6A,0.370710148885937,34.1608899811012,2021-11,0,undecided
Zr78G_bBmX4yoVttwca_6A,0.370710148885937,34.1608899811012,2021-11,90,undecided
Zr78G_bBmX4yoVttwca_6A,0.370710148885937,34.1608899811012,2021-11,180,crop
Zr78G_bBmX4yoVttwca_6A,0.370710148885937,34.1608899811012,2021-11,270,undecided
IDOwm1obBXrHxjyrjxAlVw,0.370420178490435,34.161132563007,2021-11,0,undecided
IDOwm1obBXrHxjyrjxAlVw,0.370420178490435,34.161132563007,2021-11,90,undecided
IDOwm1obBXrHxjyrjxAlVw,0.370420178490435,34.161132563007,2021-11,180,crop
IDOwm1obBXrHxjyrjxAlVw,0.370420178490435,34.161132563007,2021-11,270,crop
vuOo0ood1fV_zZ14F1_U3Q,0.28523579616802,34.1609245265699,2021-11,0,crop
vuOo0ood1fV_zZ14F1_U3Q,0.28523579616802,34.1609245265699,2021-11,90,undecided
vuOo0ood1fV_zZ14F1_U3Q,0.28523579616802,34.1609245265699,2021-11,180,crop
vuOo0ood1fV_zZ14F1_U3Q,0.28523579616802,34.1609245265699,2021-11,270,undecided
qF9bpgKtjphFGDbBrPQxkQ,0.285207275615348,34.160786429494,2021-11,0,crop
qF9bpgKtjphFGDbBrPQxkQ,0.285207275615348,34.160786429494,2021-11,90,undecided
qF9bpgKtjphFGDbBrPQxkQ,0.285207275615348,34.160786429494,2021-11,180,crop
qF9bpgKtjphFGDbBrPQxkQ,0.285207275615348,34.160786429494,2021-11,270,undecided
fyDjdqG3FuNbOT7DBeSJfQ,-1.00950033492503,34.1609998984557,2021-11,0,non_crop
fyDjdqG3FuNbOT7DBeSJfQ,-1.00950033492503,34.1609998984557,2021-11,90,undecided
fyDjdqG3FuNbOT7DBeSJfQ,-1.00950033492503,34.1609998984557,2021-11,180,non_crop
fyDjdqG3FuNbOT7DBeSJfQ,-1.00950033492503,34.1609998984557,2021-11,270,non_crop
8PJkrPT4CWVUzyUXb2iuCw,0.370535242948234,34.1610369053495,2021-11,0,non_crop
8PJkrPT4CWVUzyUXb2iuCw,0.370535242948234,34.1610369053495,2021-11,90,non_crop
8PJkrPT4CWVUzyUXb2iuCw,0.370535242948234,34.1610369053495,2021-11,180,crop
8PJkrPT4CWVUzyUXb2iuCw,0.370535242948234,34.1610369053495,2021-11,270,crop
u1oWZfkcRGZsO4nCN88x_A,0.370197044049916,34.1613046956079,2022-05,0,undecided
u1oWZfkcRGZsO4nCN88x_A,0.370197044049916,34.1613046956079,2022-05,90,undecided
u1oWZfkcRGZsO4nCN88x_A,0.370197044049916,34.1613046956079,2022-05,180,crop
u1oWZfkcRGZsO4nCN88x_A,0.370197044049916,34.1613046956079,2022-05,270,crop
E9Odcs2oUOr4Xl_XCzZP-Q,0.369873006152531,34.1615903093808,2021-11,0,non_crop
E9Odcs2oUOr4Xl_XCzZP-Q,0.369873006152531,34.1615903093808,2021-11,90,undecided
E9Odcs2oUOr4Xl_XCzZP-Q,0.369873006152531,34.1615903093808,2021-11,180,crop
E9Odcs2oUOr4Xl_XCzZP-Q,0.369873006152531,34.1615903093808,2021-11,270,crop
FAQW1JOZFZZKdiqFfheUAw,0.369714508570917,34.1617182199212,2021-11,0,undecided
FAQW1JOZFZZKdiqFfheUAw,0.369714508570917,34.1617182199212,2021-11,90,non_crop
FAQW1JOZFZZKdiqFfheUAw,0.369714508570917,34.1617182199212,2021-11,180,crop
FAQW1JOZFZZKdiqFfheUAw,0.369714508570917,34.1617182199212,2021-11,270,crop
6oql-oUQHKAHZePHUjzRUg,0.285222935704121,34.1614609557366,2021-11,0,crop
6oql-oUQHKAHZePHUjzRUg,0.285222935704121,34.1614609557366,2021-11,90,non_crop
6oql-oUQHKAHZePHUjzRUg,0.285222935704121,34.1614609557366,2021-11,180,crop
6oql-oUQHKAHZePHUjzRUg,0.285222935704121,34.1614609557366,2021-11,270,undecided
DJXkn_-5k8gto2WFLY1lSg,-1.00960756585884,34.1612617473664,2021-11,0,non_crop
DJXkn_-5k8gto2WFLY1lSg,-1.00960756585884,34.1612617473664,2021-11,90,undecided
DJXkn_-5k8gto2WFLY1lSg,-1.00960756585884,34.1612617473664,2021-11,180,non_crop
DJXkn_-5k8gto2WFLY1lSg,-1.00960756585884,34.1612617473664,2021-11,270,non_crop
3-2z9XfSnBWZjeQQReCpCA,-1.0096768300692,34.161429296319,2021-11,0,non_crop
3-2z9XfSnBWZjeQQReCpCA,-1.0096768300692,34.161429296319,2021-11,90,non_crop
3-2z9XfSnBWZjeQQReCpCA,-1.0096768300692,34.161429296319,2021-11,180,non_crop
3-2z9XfSnBWZjeQQReCpCA,-1.0096768300692,34.161429296319,2021-11,270,non_crop
VDpkizOTZIRUHMecp-U5Pw,0.369671657506362,34.1617935062659,2018-06,0,non_crop
VDpkizOTZIRUHMecp-U5Pw,0.369671657506362,34.1617935062659,2018-06,90,crop
VDpkizOTZIRUHMecp-U5Pw,0.369671657506362,34.1617935062659,2018-06,180,crop
VDpkizOTZIRUHMecp-U5Pw,0.369671657506362,34.1617935062659,2018-06,270,crop
Hmqd10hsV7A4oH0RxtTbBg,0.36961302063947,34.1618017393798,2021-11,0,undecided
Hmqd10hsV7A4oH0RxtTbBg,0.36961302063947,34.1618017393798,2021-11,90,non_crop
Hmqd10hsV7A4oH0RxtTbBg,0.36961302063947,34.1618017393798,2021-11,180,non_crop
Hmqd10hsV7A4oH0RxtTbBg,0.36961302063947,34.1618017393798,2021-11,270,crop
aatHqh_D8cLR2bkV8H3yeA,0.369369855082283,34.1620079913699,2021-11,0,non_crop
aatHqh_D8cLR2bkV8H3yeA,0.369369855082283,34.1620079913699,2021-11,90,non_crop
aatHqh_D8cLR2bkV8H3yeA,0.369369855082283,34.1620079913699,2021-11,180,non_crop
aatHqh_D8cLR2bkV8H3yeA,0.369369855082283,34.1620079913699,2021-11,270,crop
44r3FWPF8XiGoqtpmJ3zFQ,0.369179293919644,34.1621695975378,2021-11,0,non_crop
44r3FWPF8XiGoqtpmJ3zFQ,0.369179293919644,34.1621695975378,2021-11,90,non_crop
44r3FWPF8XiGoqtpmJ3zFQ,0.369179293919644,34.1621695975378,2021-11,180,non_crop
44r3FWPF8XiGoqtpmJ3zFQ,0.369179293919644,34.1621695975378,2021-11,270,undecided
XEZ6sa27dALYnwJ2ofBMzA,0.285248218084181,34.1618717632565,2021-11,0,crop
XEZ6sa27dALYnwJ2ofBMzA,0.285248218084181,34.1618717632565,2021-11,90,undecided
XEZ6sa27dALYnwJ2ofBMzA,0.285248218084181,34.1618717632565,2021-11,180,crop
XEZ6sa27dALYnwJ2ofBMzA,0.285248218084181,34.1618717632565,2021-11,270,crop
j8IIBbPizpSrZnG2xkvcgg,-1.00987429174754,34.1618058983752,2021-11,0,undecided
j8IIBbPizpSrZnG2xkvcgg,-1.00987429174754,34.1618058983752,2021-11,90,undecided
j8IIBbPizpSrZnG2xkvcgg,-1.00987429174754,34.1618058983752,2021-11,180,undecided
j8IIBbPizpSrZnG2xkvcgg,-1.00987429174754,34.1618058983752,2021-11,270,non_crop
tA_WssBDXi1KzirEpqiddQ,-1.01003734271848,34.1620954149106,2021-11,0,undecided
tA_WssBDXi1KzirEpqiddQ,-1.01003734271848,34.1620954149106,2021-11,90,undecided
tA_WssBDXi1KzirEpqiddQ,-1.01003734271848,34.1620954149106,2021-11,180,undecided
tA_WssBDXi1KzirEpqiddQ,-1.01003734271848,34.1620954149106,2021-11,270,non_crop
lkVZVhV1h5eufdFAtafTRQ,0.369274334947136,34.1620890491216,2021-11,0,undecided
lkVZVhV1h5eufdFAtafTRQ,0.369274334947136,34.1620890491216,2021-11,90,non_crop
lkVZVhV1h5eufdFAtafTRQ,0.369274334947136,34.1620890491216,2021-11,180,undecided
lkVZVhV1h5eufdFAtafTRQ,0.369274334947136,34.1620890491216,2021-11,270,crop
zmZIVfuCbC18XtdVG6tGNg,0.369132191371629,34.1622096595262,2021-11,0,undecided
zmZIVfuCbC18XtdVG6tGNg,0.369132191371629,34.1622096595262,2021-11,90,non_crop
zmZIVfuCbC18XtdVG6tGNg,0.369132191371629,34.1622096595262,2021-11,180,non_crop
zmZIVfuCbC18XtdVG6tGNg,0.369132191371629,34.1622096595262,2021-11,270,undecided
WyjLqw4VqV70sbLBjJgkhA,0.36885196829409,34.1624482486688,2021-11,0,non_crop
WyjLqw4VqV70sbLBjJgkhA,0.36885196829409,34.1624482486688,2021-11,90,undecided
WyjLqw4VqV70sbLBjJgkhA,0.36885196829409,34.1624482486688,2021-11,180,undecided
WyjLqw4VqV70sbLBjJgkhA,0.36885196829409,34.1624482486688,2021-11,270,non_crop
Cn56aNn_6lKn0EfPhEklDw,0.368579798216988,34.1626846303876,2021-11,0,non_crop
Cn56aNn_6lKn0EfPhEklDw,0.368579798216988,34.1626846303876,2021-11,90,crop
Cn56aNn_6lKn0EfPhEklDw,0.368579798216988,34.1626846303876,2021-11,180,undecided
Cn56aNn_6lKn0EfPhEklDw,0.368579798216988,34.1626846303876,2021-11,270,undecided
xSBDtBIR97vtlM7oU7nq4A,0.285332613786585,34.1624724385679,2021-11,0,undecided
xSBDtBIR97vtlM7oU7nq4A,0.285332613786585,34.1624724385679,2021-11,90,undecided
xSBDtBIR97vtlM7oU7nq4A,0.285332613786585,34.1624724385679,2021-11,180,undecided
xSBDtBIR97vtlM7oU7nq4A,0.285332613786585,34.1624724385679,2021-11,270,undecided
PItwSbymiuvue7XW4oiMiA,0.285323513061655,34.1624058951104,2021-11,0,non_crop
PItwSbymiuvue7XW4oiMiA,0.285323513061655,34.1624058951104,2021-11,90,undecided
PItwSbymiuvue7XW4oiMiA,0.285323513061655,34.1624058951104,2021-11,180,undecided
PItwSbymiuvue7XW4oiMiA,0.285323513061655,34.1624058951104,2021-11,270,undecided
lbFekzNBkoNKW1Mr-wbxyA,0.108963213832238,34.1625844759109,2021-11,0,undecided
lbFekzNBkoNKW1Mr-wbxyA,0.108963213832238,34.1625844759109,2021-11,90,non_crop
lbFekzNBkoNKW1Mr-wbxyA,0.108963213832238,34.1625844759109,2021-11,180,undecided
lbFekzNBkoNKW1Mr-wbxyA,0.108963213832238,34.1625844759109,2021-11,270,non_crop
